Geneid	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138292.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180300.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180298.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180295.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138286.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138289.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180296.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180294.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180294.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180297.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138294.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138295.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180299.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138288.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138295.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180293.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180298.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180297.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138291.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138291.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138293.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138286.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138293.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138288.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138287.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138294.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180300.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180293.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180299.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138289.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138287.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138290.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138290.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180296.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180295.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138292.unmappedAligned.sortedByCoord.out.bam
ENSDARG00000080977	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000060646	0	0	278	144	492	322	76	0	216	0	0	285	0	0	0	124	0	212	282	0	326	0	0	510	502	253	144	0	207	0	0	0	345	0	0	291
ENSDARG00000095689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000014898	0	0	149	108	814	613	194	0	153	0	0	769	0	0	0	73	0	303	751	0	622	0	0	785	677	628	91	0	466	0	0	0	618	0	0	552
ENSDARG00000060645	0	0	67	29	394	118	31	0	58	0	0	116	0	0	0	34	0	93	150	0	132	0	0	393	350	144	35	0	88	0	0	0	124	0	0	129
ENSDARG00000040713	0	0	163	90	231	78	120	0	152	0	0	130	0	0	0	78	0	226	129	0	139	0	0	229	231	107	91	0	347	0	0	0	101	0	0	136
ENSDARG00000013834	0	0	27	15	1	2	5	0	20	0	0	3	0	0	0	7	0	11	0	0	0	0	0	5	6	0	12	0	10	0	0	0	2	0	0	0
ENSDARG00000089893	0	0	1395	749	1944	817	484	0	1257	0	0	930	0	0	0	691	0	1179	1042	0	1724	0	0	1847	1991	1424	824	0	1256	0	0	0	955	0	0	1277
ENSDARG00000113083	0	1	0	1	0	0	0	1	1	2	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	2	0
ENSDARG00000073744	0	0	158	101	265	56	41	0	150	0	0	54	0	0	0	85	0	132	66	0	42	0	0	286	297	35	103	0	105	0	0	0	58	0	0	40
ENSDARG00000017658	0	0	489	242	705	240	299	0	467	0	0	278	0	0	0	209	0	620	345	0	306	0	0	650	656	236	301	0	654	0	0	0	280	0	0	262
ENSDARG00000002002	0	0	17	9	115	32	3	0	10	0	0	31	0	0	0	4	0	11	36	0	35	0	0	138	126	29	5	0	26	0	0	0	37	0	0	27
ENSDARG00000087843	0	0	310	121	251	147	59	0	245	0	0	225	0	0	0	132	0	209	180	0	171	0	0	290	246	168	181	0	111	0	0	0	164	0	0	139
ENSDARG00000112307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000090486	0	0	11	5	0	1	2	0	8	0	0	1	0	0	0	0	0	4	3	0	3	0	0	0	0	3	4	0	1	0	0	0	0	0	0	0
ENSDARG00000015502	0	0	278	122	106	71	98	0	245	0	0	75	0	0	0	154	0	342	79	0	61	0	0	88	92	56	176	0	205	0	0	0	78	0	0	68
ENSDARG00000116725	0	0	34	7	0	2	1	0	18	0	0	2	0	0	0	4	0	17	3	0	0	0	0	0	0	5	30	0	2	0	0	0	0	0	0	0
ENSDARG00000097691	0	0	135	87	768	415	99	0	105	0	0	639	0	0	0	59	0	109	481	0	280	0	0	715	651	308	89	0	78	0	0	0	420	0	0	303
ENSDARG00000046157	0	0	2392	1290	125	524	1782	0	2509	0	0	473	0	0	0	1288	0	4139	483	0	487	0	0	114	149	474	1744	0	4410	0	0	0	495	0	0	463
ENSDARG00000080532	0	0	9	1	0	9	7	0	12	0	0	9	0	0	0	1	0	4	3	0	4	0	0	0	0	3	5	0	9	0	0	0	11	0	0	6
ENSDARG00000114901	0	0	19	7	0	8	2	0	9	0	0	17	0	0	0	6	0	16	10	0	10	0	0	0	1	10	10	0	11	0	0	0	12	0	0	8
ENSDARG00000080855	0	0	12	6	0	9	4	0	15	0	0	7	0	0	0	3	0	5	8	0	7	0	0	0	0	5	4	0	3	0	0	0	5	0	0	4
ENSDARG00000114874	0	0	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	3	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110485	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000112489	0	0	4	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	1
ENSDARG00000110142	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000031774	0	0	768	391	304	206	258	0	608	0	0	229	0	0	0	352	0	643	282	0	218	0	0	290	280	221	432	0	563	0	0	0	218	0	0	233
ENSDARG00000073905	0	0	541	189	6	14	278	0	411	0	0	17	0	0	0	189	0	388	19	0	17	0	0	11	7	24	336	0	551	0	0	0	16	0	0	21
ENSDARG00000100096	0	0	9	3	0	6	1	0	7	0	0	3	0	0	0	6	0	12	0	0	0	0	0	1	1	1	1	0	1	0	0	0	2	0	0	0
ENSDARG00000076111	0	0	51	27	34	33	15	0	37	0	0	41	0	0	0	21	0	21	52	0	33	0	0	43	36	30	37	0	27	0	0	0	31	0	0	28
ENSDARG00000117753	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
ENSDARG00000040649	0	0	2686	1030	503	621	701	0	1774	0	0	559	0	0	0	862	0	1969	636	0	216	0	0	504	417	297	1586	0	2177	0	0	0	595	0	0	495
ENSDARG00000099058	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000099637	0	0	47	37	0	214	27	0	59	0	0	424	0	0	0	33	0	40	439	0	168	0	0	3	0	263	17	0	56	0	0	0	285	0	0	212
ENSDARG00000103691	0	0	956	502	338	166	180	0	779	0	0	221	0	0	0	427	0	599	149	0	252	0	0	336	294	227	637	0	539	0	0	0	183	0	0	174
ENSDARG00000040442	0	0	272	143	738	400	155	0	247	0	0	369	0	0	0	146	0	249	636	0	544	0	0	906	735	707	202	0	385	0	0	0	496	0	0	537
ENSDARG00000113543	0	0	24	16	6	8	7	0	24	0	0	8	0	0	0	11	0	12	5	0	7	0	0	4	4	4	20	0	26	0	0	0	1	0	0	0
ENSDARG00000040439	0	0	2191	1139	995	945	1198	0	1994	0	0	903	0	0	0	1001	0	2496	890	0	766	0	0	842	854	705	1361	0	3077	0	0	0	938	0	0	780
ENSDARG00000113082	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	3	1	0	0	1	0	0	2	1	0	0	0	0	2	0	0	0	1
ENSDARG00000092584	0	0	15	7	0	0	11	0	13	0	0	1	0	0	0	2	0	5	0	0	0	0	0	0	0	1	9	0	16	0	0	0	0	0	0	1
ENSDARG00000073843	0	0	274	115	800	333	76	0	280	0	0	316	0	0	0	124	0	239	427	0	333	0	0	908	702	307	200	0	178	0	0	0	304	0	0	234
ENSDARG00000090690	0	0	28	16	2	0	20	0	50	0	0	0	0	0	0	25	0	48	0	0	1	0	0	2	3	1	17	0	26	0	0	0	1	0	0	2
ENSDARG00000088356	0	0	8	4	108	18	2	0	6	0	0	31	0	0	0	6	0	8	32	0	37	0	0	100	76	42	8	0	3	0	0	0	16	0	0	26
ENSDARG00000115712	0	0	77	45	348	237	45	0	65	0	0	338	0	0	0	45	0	127	307	0	153	0	0	393	375	180	58	0	114	0	0	0	269	0	0	150
ENSDARG00000100534	0	0	24	13	47	11	7	0	20	0	0	14	0	0	0	9	0	22	15	0	14	0	0	59	36	10	15	0	28	0	0	0	14	0	0	8
ENSDARG00000103388	0	0	879	356	1033	370	148	0	726	0	0	485	0	0	0	357	0	429	401	0	517	0	0	977	968	368	554	0	427	0	0	0	392	0	0	372
ENSDARG00000101455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101522	0	0	6	2	3	0	4	0	4	0	0	1	0	0	0	3	0	5	2	0	0	0	0	2	4	0	5	0	0	0	0	0	1	0	0	0
ENSDARG00000045968	0	0	352	168	592	230	121	0	333	0	0	237	0	0	0	184	0	292	243	0	260	0	0	587	635	183	244	0	257	0	0	0	219	0	0	157
ENSDARG00000104940	0	0	162	73	169	76	107	0	129	0	0	107	0	0	0	70	0	174	99	0	75	0	0	158	120	78	105	0	236	0	0	0	91	0	0	57
ENSDARG00000099253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000063604	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000059347	0	0	3	0	104	20	2	0	0	0	0	16	0	0	0	0	0	1	28	0	29	0	0	90	93	18	1	0	0	0	0	0	34	0	0	18
ENSDARG00000059348	0	0	2	0	0	242	0	0	3	0	0	170	0	0	0	2	0	3	232	0	302	0	0	0	1	202	1	0	2	0	0	0	255	0	0	267
ENSDARG00000090002	0	0	0	1	3	0	2	0	1	0	0	1	0	0	0	1	0	0	2	0	3	0	0	5	2	1	3	0	1	0	0	0	2	0	0	1
ENSDARG00000062636	0	0	196	95	1087	332	67	0	167	0	0	452	0	0	0	105	0	149	418	0	256	0	0	1194	1186	255	126	0	149	0	0	0	358	0	0	226
ENSDARG00000007950	0	0	3	0	7	1	0	0	7	0	0	2	0	0	0	1	0	2	1	0	3	0	0	4	9	0	5	0	0	0	0	0	1	0	0	2
ENSDARG00000097252	0	0	1	1	10	0	0	0	3	0	0	0	0	0	0	2	0	2	3	0	1	0	0	10	5	1	2	0	1	0	0	0	0	0	0	0
ENSDARG00000077083	0	0	3	0	2	0	0	0	1	0	0	1	0	0	0	1	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000063684	0	0	211	109	274	75	90	0	190	0	0	104	0	0	0	98	0	211	95	0	118	0	0	312	284	89	151	0	251	0	0	0	107	0	0	70
ENSDARG00000082738	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000099798	0	0	1285	736	787	616	492	0	1237	0	0	592	0	0	0	597	0	1168	814	0	1043	0	0	809	880	963	852	0	1136	0	0	0	805	0	0	841
ENSDARG00000067567	0	0	43	16	1	1	10	0	49	0	0	0	0	0	0	22	0	30	0	0	0	0	0	0	0	0	34	0	39	0	0	0	0	0	0	0
ENSDARG00000103311	0	0	203	125	0	3	193	0	236	0	0	1	0	0	0	148	0	310	2	0	2	0	0	0	0	1	159	0	361	0	0	0	1	0	0	2
ENSDARG00000097922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071107	0	0	45	20	0	0	12	0	37	0	0	0	0	0	0	20	0	46	0	0	0	0	0	0	1	0	32	0	39	0	0	0	1	0	0	0
ENSDARG00000096868	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0
ENSDARG00000097946	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
ENSDARG00000083270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000082399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054323	0	0	24	11	89	33	16	0	33	0	0	50	0	0	0	16	0	20	35	0	33	0	0	111	71	42	20	0	25	0	0	0	30	0	0	24
ENSDARG00000077299	0	0	205	104	183	105	61	0	175	0	0	113	0	0	0	99	0	152	95	0	86	0	0	155	190	70	121	0	151	0	0	0	115	0	0	59
ENSDARG00000101563	0	0	7	3	5	2	1	0	5	0	0	1	0	0	0	1	0	1	0	0	0	0	0	5	3	3	3	0	1	0	0	0	4	0	0	3
ENSDARG00000054271	0	0	302	162	665	582	154	0	279	0	0	535	0	0	0	122	0	278	600	0	859	0	0	758	681	620	184	0	336	0	0	0	557	0	0	702
ENSDARG00000038456	0	0	135	72	276	84	110	0	145	0	0	123	0	0	0	85	0	241	66	0	131	0	0	218	254	70	94	0	223	0	0	0	77	0	0	104
ENSDARG00000098076	0	0	5	4	9	4	0	0	4	0	0	2	0	0	0	2	0	6	9	0	8	0	0	12	16	6	4	0	2	0	0	0	7	0	0	5
ENSDARG00000096850	0	0	648	270	0	1	114	0	555	0	0	2	0	0	0	277	0	441	1	0	1	0	0	0	0	1	361	0	376	0	0	0	0	0	0	1
ENSDARG00000073923	0	0	195	97	646	197	78	0	173	0	0	266	0	0	0	90	0	201	239	0	194	0	0	732	633	147	116	0	205	0	0	0	244	0	0	160
ENSDARG00000063522	0	0	122	37	79	35	34	0	99	0	0	43	0	0	0	39	0	84	50	0	49	0	0	105	78	52	73	0	98	0	0	0	44	0	0	33
ENSDARG00000097734	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ENSDARG00000063525	0	0	431	197	446	223	103	0	316	0	0	303	0	0	0	168	0	315	357	0	274	0	0	511	488	279	237	0	360	0	0	0	264	0	0	263
ENSDARG00000097128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075100	0	0	1319	517	1236	614	259	0	1064	0	0	632	0	0	0	537	0	772	788	0	1048	0	0	1245	1234	845	834	0	632	0	0	0	702	0	0	791
ENSDARG00000102069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000010279	0	0	259	142	286	167	146	0	264	0	0	198	0	0	0	120	0	322	172	0	219	0	0	261	260	187	168	0	391	0	0	0	172	0	0	199
ENSDARG00000030786	0	0	78	34	69	24	33	0	63	0	0	15	0	0	0	26	0	39	30	0	26	0	0	58	53	30	50	0	68	0	0	0	20	0	0	22
ENSDARG00000093773	0	0	32	20	378	62	12	0	44	0	0	91	0	0	0	15	0	30	67	0	72	0	0	365	415	69	34	0	29	0	0	0	71	0	0	37
ENSDARG00000007975	0	0	36	10	30	31	14	0	31	0	0	26	0	0	0	15	0	39	20	0	21	0	0	22	19	23	25	0	62	0	0	0	25	0	0	28
ENSDARG00000078331	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSDARG00000007711	0	0	60	27	236	108	28	0	59	0	0	154	0	0	0	15	0	52	134	0	110	0	0	255	229	106	40	0	50	0	0	0	111	0	0	91
ENSDARG00000012535	0	0	7	1	1	5	2	0	5	0	0	1	0	0	0	1	0	2	2	0	2	0	0	2	5	2	4	0	5	0	0	0	2	0	0	2
ENSDARG00000102949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071062	0	0	136	64	871	177	66	0	96	0	0	216	0	0	0	54	0	126	215	0	195	0	0	911	816	150	68	0	137	0	0	0	164	0	0	90
ENSDARG00000026701	0	0	224	131	824	174	101	0	233	0	0	250	0	0	0	102	0	227	231	0	236	0	0	896	784	160	133	0	220	0	0	0	185	0	0	168
ENSDARG00000107835	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
ENSDARG00000071074	0	0	44	14	101	40	9	0	30	0	0	55	0	0	0	8	0	29	38	0	47	0	0	95	79	32	27	0	38	0	0	0	28	0	0	36
ENSDARG00000103118	0	0	16	5	54	6	17	0	13	0	0	13	0	0	0	2	0	25	5	0	8	0	0	55	62	3	8	0	21	0	0	0	7	0	0	2
ENSDARG00000102571	0	0	2906	1609	3083	3201	1742	0	2737	0	0	3016	0	0	0	1313	0	3540	3297	0	3629	0	0	2812	2761	3339	1831	0	4816	0	0	0	3371	0	0	3642
ENSDARG00000071070	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
ENSDARG00000022978	0	0	974	470	731	930	448	0	870	0	0	910	0	0	0	422	0	897	992	0	991	0	0	716	648	1001	569	0	1151	0	0	0	892	0	0	1028
ENSDARG00000025566	0	0	2024	1312	1364	1458	1924	0	2150	0	0	1240	0	0	0	1162	0	3653	1660	0	1559	0	0	1446	1554	1354	1466	0	3755	0	0	0	1567	0	0	1295
ENSDARG00000109437	0	0	1	0	1	5	0	0	3	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0
ENSDARG00000115852	0	0	6	1	7	15	0	0	6	0	0	15	0	0	0	3	0	2	35	0	17	0	0	8	11	17	1	0	3	0	0	0	24	0	0	14
ENSDARG00000071076	0	0	6	2	3	20	0	0	8	0	0	16	0	0	0	4	0	1	17	0	23	0	0	3	6	7	7	0	3	0	0	0	15	0	0	12
ENSDARG00000059308	0	0	294	172	984	560	224	0	331	0	0	792	0	0	0	176	0	462	743	0	564	0	0	873	948	534	230	0	539	0	0	0	634	0	0	529
ENSDARG00000071087	0	0	413	271	649	414	381	0	411	0	0	514	0	0	0	182	0	516	456	0	873	0	0	642	597	789	263	0	967	0	0	0	377	0	0	683
ENSDARG00000034933	0	0	144	102	0	36	33	0	138	0	0	30	0	0	0	65	0	106	33	0	120	0	0	1	0	75	78	0	111	0	0	0	44	0	0	75
ENSDARG00000045383	0	0	10	4	0	4	0	0	7	0	0	2	0	0	0	3	0	4	3	0	9	0	0	1	0	4	4	0	8	0	0	0	0	0	0	4
ENSDARG00000028517	0	0	47	25	45	14	31	0	43	0	0	18	0	0	0	20	0	32	18	0	111	0	0	33	61	67	28	0	76	0	0	0	17	0	0	64
ENSDARG00000036446	0	0	4	3	1	4	1	0	5	0	0	5	0	0	0	0	0	0	8	0	1	0	0	2	1	4	3	0	1	0	0	0	9	0	0	8
ENSDARG00000098911	0	0	19	8	167	54	14	0	3	0	0	100	0	0	0	8	0	19	63	0	38	0	0	164	167	34	7	0	34	0	0	0	45	0	0	38
ENSDARG00000101150	0	0	11	4	3	16	0	0	4	0	0	8	0	0	0	2	0	5	10	0	6	0	0	2	2	5	3	0	3	0	0	0	8	0	0	6
ENSDARG00000105077	0	0	58	19	71	71	16	0	52	0	0	60	0	0	0	19	0	41	58	0	62	0	0	69	57	44	39	0	49	0	0	0	40	0	0	47
ENSDARG00000102145	0	0	267	105	1025	414	77	0	209	0	0	611	0	0	0	82	0	157	581	0	357	0	0	997	950	309	156	0	186	0	0	0	467	0	0	305
ENSDARG00000098561	0	0	13	4	1	1	0	0	15	0	0	1	0	0	0	6	0	9	2	0	3	0	0	3	0	2	10	0	1	0	0	0	8	0	0	4
ENSDARG00000099768	0	0	1081	534	584	388	187	0	909	0	0	326	0	0	0	451	0	658	394	0	359	0	0	698	563	432	605	0	511	0	0	0	346	0	0	421
ENSDARG00000099194	0	0	738	387	4321	1595	351	0	589	0	0	1660	0	0	0	341	0	788	1852	0	1951	0	0	3951	3788	2392	433	0	946	0	0	0	1576	0	0	2242
ENSDARG00000003705	0	0	101	78	217	59	44	0	126	0	0	64	0	0	0	61	0	68	99	0	66	0	0	307	253	53	55	0	93	0	0	0	51	0	0	54
ENSDARG00000097643	0	0	7	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0
ENSDARG00000028539	0	0	1781	945	2102	1994	771	0	1721	0	0	1943	0	0	0	796	0	1797	2404	0	2633	0	0	2192	2072	2475	1073	0	1980	0	0	0	2172	0	0	2257
ENSDARG00000074226	0	0	144	69	55	35	87	0	130	0	0	40	0	0	0	66	0	190	32	0	25	0	0	63	69	26	72	0	235	0	0	0	33	0	0	31
ENSDARG00000038290	0	0	814	484	1690	1165	593	0	806	0	0	1251	0	0	0	423	0	1144	1504	0	1446	0	0	1612	1614	1343	515	0	1456	0	0	0	1359	0	0	1218
ENSDARG00000069673	0	0	35	23	204	26	21	0	45	0	0	28	0	0	0	33	0	66	27	0	25	0	0	155	194	24	29	0	65	0	0	0	27	0	0	22
ENSDARG00000053609	0	0	130	65	100	81	75	0	112	0	0	83	0	0	0	41	0	102	84	0	65	0	0	126	129	78	71	0	204	0	0	0	101	0	0	47
ENSDARG00000038288	0	0	30	16	3	4	19	0	23	0	0	5	0	0	0	11	0	39	8	0	3	0	0	11	3	7	14	0	58	0	0	0	9	0	0	8
ENSDARG00000116325	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076727	0	0	2	0	22	3	2	0	4	0	0	1	0	0	0	1	0	1	3	0	0	0	0	17	12	0	2	0	4	0	0	0	2	0	0	0
ENSDARG00000053636	0	0	24	8	134	45	15	0	32	0	0	51	0	0	0	16	0	15	60	0	30	0	0	134	111	38	13	0	30	0	0	0	48	0	0	31
ENSDARG00000090543	0	0	165	47	74	60	29	0	152	0	0	98	0	0	0	59	0	54	112	0	52	0	0	74	75	46	96	0	104	0	0	0	73	0	0	54
ENSDARG00000098047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078785	0	0	199	86	207	127	203	0	178	0	0	155	0	0	0	84	0	358	141	0	171	0	0	172	190	145	115	0	489	0	0	0	143	0	0	151
ENSDARG00000097294	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	1	0	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000078676	0	0	16	10	24	20	1	0	28	0	0	32	0	0	0	9	0	13	15	0	18	0	0	12	27	14	11	0	5	0	0	0	17	0	0	23
ENSDARG00000058108	0	0	26	14	102	49	17	0	31	0	0	41	0	0	0	13	0	21	42	0	53	0	0	116	109	54	16	0	12	0	0	0	42	0	0	38
ENSDARG00000019532	0	0	3	0	2	3	1	0	4	0	0	4	0	0	0	2	0	1	4	0	8	0	0	2	2	5	3	0	2	0	0	0	5	0	0	7
ENSDARG00000089183	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000063568	0	0	4	2	26	16	0	0	4	0	0	24	0	0	0	1	0	5	12	0	21	0	0	41	55	25	2	0	5	0	0	0	13	0	0	17
ENSDARG00000100714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
